2017-06-05 09:29:07		初始化 :b'2135766'
2017-06-05 09:29:07		初始化 :b'2159594'
2017-06-05 09:29:07		初始化 :b'279993'
2017-06-05 09:29:07		初始化 :b'508724'
2017-06-05 09:29:07		初始化 :b'2238889'
2017-06-05 09:29:07		初始化 :b'2099348'
2017-06-05 09:29:07		初始化 :b'1589253'
2017-06-05 09:29:07		初始化 :b'1055'
2017-06-05 09:29:07		初始化 :b'664067'
2017-06-05 09:29:07		初始化 :b'2215798'
2017-06-05 09:29:07		初始化 :b'556500'
2017-06-05 09:29:07		初始化 :b'674431'
2017-06-05 09:29:07		初始化 :b'805535'
2017-06-05 09:29:07		初始化 :b'2205334'
2017-06-05 09:29:07		初始化 :b'931417'
2017-06-05 09:29:07		初始化 :b'2253629'
2017-06-05 09:29:07		初始化 :b'1348729'
2017-06-05 09:29:07		初始化 :b'649082'
2017-06-05 09:29:07		初始化 :b'529381'
2017-06-05 09:29:07		初始化 :b'516456'
2017-06-05 09:29:07		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:07		连接成功,发送登录请求...
2017-06-05 09:29:07		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3141062080/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:07		登录成功
2017-06-05 09:29:07		进入弹幕服务器...
2017-06-05 09:29:07		心跳包机制启动...
2017-06-05 09:29:07		监听中 :b'213312'
2017-06-05 09:29:08		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:08		连接成功,发送登录请求...
2017-06-05 09:29:08		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2971062544/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:08		登录成功
2017-06-05 09:29:08		进入弹幕服务器...
2017-06-05 09:29:08		心跳包机制启动...
2017-06-05 09:29:08		监听中 :b'442076'
2017-06-05 09:29:08		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:08		连接成功,发送登录请求...
2017-06-05 09:29:08		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2962676816/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:08		登录成功
2017-06-05 09:29:08		进入弹幕服务器...
2017-06-05 09:29:08		心跳包机制启动...
2017-06-05 09:29:08		监听中 :b'2258595'
2017-06-05 09:29:09		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:09		连接成功,发送登录请求...
2017-06-05 09:29:09		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3134035968/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:09		登录成功
2017-06-05 09:29:09		进入弹幕服务器...
2017-06-05 09:29:09		心跳包机制启动...
2017-06-05 09:29:09		监听中 :b'2065282'
2017-06-05 09:29:09		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:09		连接成功,发送登录请求...
2017-06-05 09:29:09		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2922042912/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:09		登录成功
2017-06-05 09:29:09		进入弹幕服务器...
2017-06-05 09:29:09		心跳包机制启动...
2017-06-05 09:29:09		监听中 :b'849421'
2017-06-05 09:29:10		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:10		连接成功,发送登录请求...
2017-06-05 09:29:10		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3602218256/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:10		登录成功
2017-06-05 09:29:10		进入弹幕服务器...
2017-06-05 09:29:10		心跳包机制启动...
2017-06-05 09:29:10		监听中 :b'1846261'
2017-06-05 09:29:10		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:10		连接成功,发送登录请求...
2017-06-05 09:29:10		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2952860512/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:10		登录成功
2017-06-05 09:29:10		进入弹幕服务器...
2017-06-05 09:29:10		心跳包机制启动...
2017-06-05 09:29:10		监听中 :b'1927493'
2017-06-05 09:29:11		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:11		连接成功,发送登录请求...
2017-06-05 09:29:11		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3500922928/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:11		登录成功
2017-06-05 09:29:11		进入弹幕服务器...
2017-06-05 09:29:11		心跳包机制启动...
2017-06-05 09:29:11		监听中 :b'2242201'
2017-06-05 09:29:11		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:11		连接成功,发送登录请求...
2017-06-05 09:29:11		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3506716768/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:11		登录成功
2017-06-05 09:29:11		进入弹幕服务器...
2017-06-05 09:29:11		心跳包机制启动...
2017-06-05 09:29:11		监听中 :b'226594'
2017-06-05 09:29:12		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:12		连接成功,发送登录请求...
2017-06-05 09:29:12		Received from login		b'\xed\x00\x00\x00\xed\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=649079344/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:12		登录成功
2017-06-05 09:29:12		进入弹幕服务器...
2017-06-05 09:29:12		心跳包机制启动...
2017-06-05 09:29:12		监听中 :b'2004719'
2017-06-05 09:29:12		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:12		连接成功,发送登录请求...
2017-06-05 09:29:12		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2801409728/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:12		登录成功
2017-06-05 09:29:12		进入弹幕服务器...
2017-06-05 09:29:12		心跳包机制启动...
2017-06-05 09:29:12		监听中 :b'2220248'
2017-06-05 09:29:13		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:13		连接成功,发送登录请求...
2017-06-05 09:29:13		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3087529712/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:13		登录成功
2017-06-05 09:29:13		进入弹幕服务器...
2017-06-05 09:29:13		心跳包机制启动...
2017-06-05 09:29:13		监听中 :b'2133811'
2017-06-05 09:29:13		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:13		连接成功,发送登录请求...
2017-06-05 09:29:13		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3152020448/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:13		登录成功
2017-06-05 09:29:13		进入弹幕服务器...
2017-06-05 09:29:13		心跳包机制启动...
2017-06-05 09:29:13		监听中 :b'2146846'
2017-06-05 09:29:14		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:14		连接成功,发送登录请求...
2017-06-05 09:29:14		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3523702304/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:14		登录成功
2017-06-05 09:29:14		进入弹幕服务器...
2017-06-05 09:29:14		心跳包机制启动...
2017-06-05 09:29:14		监听中 :b'1740930'
2017-06-05 09:29:14		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:14		连接成功,发送登录请求...
2017-06-05 09:29:14		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3003471632/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:14		登录成功
2017-06-05 09:29:14		进入弹幕服务器...
2017-06-05 09:29:14		心跳包机制启动...
2017-06-05 09:29:14		监听中 :b'2248771'
2017-06-05 09:29:15		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:15		连接成功,发送登录请求...
2017-06-05 09:29:15		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3509296080/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:15		登录成功
2017-06-05 09:29:15		进入弹幕服务器...
2017-06-05 09:29:15		心跳包机制启动...
2017-06-05 09:29:15		监听中 :b'2257650'
2017-06-05 09:29:15		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:15		连接成功,发送登录请求...
2017-06-05 09:29:15		Received from login		b'\xed\x00\x00\x00\xed\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=667309696/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:15		登录成功
2017-06-05 09:29:15		进入弹幕服务器...
2017-06-05 09:29:15		心跳包机制启动...
2017-06-05 09:29:16		监听中 :b'2155333'
2017-06-05 09:29:16		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:16		连接成功,发送登录请求...
2017-06-05 09:29:16		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3568453328/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:16		登录成功
2017-06-05 09:29:16		进入弹幕服务器...
2017-06-05 09:29:16		心跳包机制启动...
2017-06-05 09:29:16		监听中 :b'1746982'
2017-06-05 09:29:16		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:16		连接成功,发送登录请求...
2017-06-05 09:29:16		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2904975712/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:16		登录成功
2017-06-05 09:29:16		进入弹幕服务器...
2017-06-05 09:29:16		心跳包机制启动...
2017-06-05 09:29:17		监听中 :b'715962'
2017-06-05 09:29:17		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:17		连接成功,发送登录请求...
2017-06-05 09:29:17		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3101110512/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:17		登录成功
2017-06-05 09:29:17		进入弹幕服务器...
2017-06-05 09:29:17		心跳包机制启动...
2017-06-05 09:29:17		监听中 :b'675666'
2017-06-05 09:29:17		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:17		连接成功,发送登录请求...
2017-06-05 09:29:17		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=2816978368/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:17		登录成功
2017-06-05 09:29:17		进入弹幕服务器...
2017-06-05 09:29:17		心跳包机制启动...
2017-06-05 09:29:17		监听中 :b'1722391'
2017-06-05 09:29:18		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:18		连接成功,发送登录请求...
2017-06-05 09:29:18		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3619974624/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:18		登录成功
2017-06-05 09:29:18		进入弹幕服务器...
2017-06-05 09:29:18		心跳包机制启动...
2017-06-05 09:29:18		监听中 :b'528699'
2017-06-05 09:29:18		连接弹幕服务器...openbarrage.douyutv.com:8601
2017-06-05 09:29:18		连接成功,发送登录请求...
2017-06-05 09:29:18		Received from login		b'\xee\x00\x00\x00\xee\x00\x00\x00\xb2\x02\x00\x00type@=loginres/userid@=0/roomgroup@=0/pg@=0/sessionid@=0/username@=/nickname@=/live_stat@=0/is_illegal@=0/ill_ct@=/ill_ts@=0/now@=0/ps@=0/es@=0/it@=0/its@=0/npv@=0/best_dlev@=0/cur_lev@=0/nrc@=3090415712/ih@=0/sid@=70103/sahf@=0/\x00'
2017-06-05 09:29:18		登录成功
2017-06-05 09:29:18		进入弹幕服务器...
2017-06-05 09:29:18		心跳包机制启动...
2017-06-05 09:29:18		监听中 :b'1600590'
